753.22,771.76,771.78,743.59
771.75,776.81,777.29,765.54
780.29,810,810.06,768.23
805.59,801.83,811.71,792.035
811.98,802.03,816.04,799.62
802.03,794.95,805,792.9
781.1,771.3,788.48,771.0043
782.19,784.5,790,778.63
788.42,806.76,806.76,785
805.48,810.87,813.96,798.26
809.9,822.43,822.63,808
819.56,829.94,839,817
817.35,823.01,826.58,814.61
822.1,827.12,827.71,816.35
828.55,838.5,838.5,825.3005
835.74,830.09,837.94,829.04
824.06,820,824.29,818.31
821.63,827.56,828.465,820.55
827.09,824.52,829.81,823.205
821.49,814.21,828.81,813.33
806.84,805.99,813.49,803.83
804.6,807.45,810.09,802.32
804.08,806.07,806.56,798.62
811.77,811.96,814.5,808.5545
809.57,814.17,819.86,807.37
814.17,803.93,817.38,802.24
800.71,805.93,805.94,796.82
803.08,804.08,806.945,800.51
801.23,806,808.5,800.71
802.79,805,806.5,799.67
800.38,802.55,803.54,796.23
804.06,803.6,808.09,801.5
802.64,807.23,813.91,800.855
810.06,804.08,810.25,802.7803
810.73,801.83,813.49,801.83
802.65,809.82,810.08,800.45
814.96,815.14,817,812.73
815.95,810,819.06,807.71
805.03,801.26,805.91,796.03
799.78,800,802.75,798.26
795.39,801.11,803.99,793.56
797.97,799.02,799.02,793.62
801.23,790.01,803.645,788.66
790.46,787.53,796.33,787.53
788.72,794.01,795.79,784.33
798.82,784.52,800.17,783.5
788.48,798.77,801.75,788.05
802.84,805.22,808.42,801.0101
807.99,807.93,810.6,803.72
808.02,798.39,810.89,795.43
796.87,795.27,797.1,793.26
791.4,791.98,792.89,786.33
789.85,789.6,791.57,787.2
791.92,792.88,798,789.47
795.82,793.05,798.52,790.32
793.22,792.49,799.4,789.4069
791.3,792,794.72,787.23
793.6,796.86,798.46,790.76
796.59,800.48,801,795.99
796.95,798.51,799.3,794.33
799.65,799.79,801.23,796.88
802.75,805.36,808,801.63
805.42,800,805.63,796.3
801.19,803.5,804.26,797
805.96,807.21,811.36,804.03
807.05,805.09,807.19,803.64
808.2,810.47,813.879,806
808.49,807.05,810.879,806.49
807.48,804.49,813.33,804.06
805.23,806,807.6,801.69
806.93,800.11,807.22,797.81
797.25,798.24,800.2,793.92
798.92,796.47,799.54,793.02
800.12,797.33,802.32,794.53
800.94,786.67,807.49,785.04
791.34,797.71,803.94,790
765.84,768.84,768.97,759.09
761.97,758.97,764.45,755.93
757.65,757.52,759.26,752.7503
757.52,757.68,759.8249,754.07
759.28,757.32,759.45,752.655
754.41,757,758.15,751.52
757.08,754.05,760.64,754.05
753.41,749.87,756.59,748.489
753.2,737.91,755.1369,736.51
735.63,741,741,734.64
735.8,733.94,736.14,730.59
729.48,735.52,735.52,729.02
732.51,731.92,735.6,727.5
727.2,719.42,728.9289,718.865
717.78,710.56,717.9,708.11
707.26,710.11,710.17,700.67
708.97,699.84,713,699
704.89,705.01,708.12,699.13
710.25,705.1,712.53,703.73
703.53,697.65,703.77,694.9015
695.19,694.26,699.5,692.6834
691.26,691.37,692.7399,684.85
681.14,682.49,683.325,672.66
685.2,690.17,705,684.91
714.87,710.55,714.88,700.25
710.47,714.05,714.21,705.88
708.88,710.05,715.38,704.66
706.13,710.31,715.87,705.41
704.25,721.39,721.39,701.12
724.25,727.96,730.39,715.54
732.19,734.92,737.15,731.31
733.25,729.31,736,726.5
731.88,729.82,739,729.82
733.19,735.95,739.64,730.51
742.52,737.07,743.93,736.5
742.93,739.5,743.81,735.765
731.09,733.27,736.71,730.8
730.06,738.5,738.5,728.29
735.86,741.49,741.49,733.91
744.27,746.1,747.3,737
748.46,748.47,751.37,744.34
748.85,748.76,753.48,745.57
747.6,737.51,747.91,737.01
736.93,736,741.1,733
738.1,735,739.89,732.6
733.03,719.85,734.2,719.645
717.25,719.98,723.4999,716.94
721.71,716.46,727.7,715.01
715.31,718.3,720.5,710.305
721.78,718.5,725.57,715.02
720.19,731.06,735.85,718
730.3,724.32,732.68,720
724.83,726.62,731.29,723.51
728.07,732,735.37,724.27
730.55,740.52,740.8,727.9025
739.38,734.96,740,731.61
729.13,726.7,734.29,723.5
725.18,712.2,725.99,711.95
714.71,715,717.55,709.4501
711.37,706.77,715.05,704.05
708.44,712.5,713.37,707.33
714.41,711.92,715.41,706.36
707.88,704.12,712.11,703.78
705.06,723.29,729.26,703.2
721.46,725.32,727.15,709.08
725.37,744.42,745.59,720.32
742.21,735.35,744.88,735.1
737.77,743.91,753.92,730.37
780,777.31,781.6799,771.55
774.92,779.16,779.66,771.27
776.25,790.5,790.95,770.27
787.68,780.19,788.55,777.61
780,775.5,780.93,774.9301
775.39,775.36,779.61,773.22
771.91,770.31,775.75,764.5908
764.32,758.43,764.92,751.565
757.54,765.45,767.22,757.34
759.47,765.87,767.13,755.77
760.12,765.32,769.36,757.5
768.07,757.84,768.42,756.3
758.57,758.13,762.87,755.6
765.12,769.51,772.44,761.785
769.67,757.16,770.04,755.2
762.9,768.34,769.0842,758.25
768.34,768.21,777.31,767.58
765.89,753.68,767.18,748.29
753.28,756.17,758.3,752.04
754.84,751.2,757.555,750.5
757.56,763.35,765.39,756.03
760.05,758.44,765,757.875
762.16,753.91,763.34,751.27
755.41,761.63,762.14,751.82
758.48,757.65,765.34,757.36
757.36,749.05,759,746.5
750.57,746.02,753.01,742.84
750.24,744.97,754.26,743.6625
744.87,739.95,744.9,736.7
732.17,727.79,736.54,723.29
725.41,715.165,726.24,712.66
713.53,708.39,722.25,704
712.8,725.15,727.21,705.14
730.22,734.8,735,725.62
731.59,739.48,741,729.63
739.48,742.87,743.121,733.25
742.17,721.3,742.33,718.64
717.22,721,730.6,716.84
724.86,733.6,736.16,721.9392
729.12,722.93,729.51,713.23
720.9,710.61,721.22,702.02
717.29,726.1,730.9,715.67
729.05,729.51,734.845,723.45
722.11,715.9,724.03,713.12
717.51,733.96,736,715.55
731.97,727,733.76,716.61
717.64,718.65,722.8789,710.18
706.89,712.21,716,701.58
706.36,696.34,712.315,691.19
706.85,711.79,723.22,705.39
701.02,692.95,720.96,688.5
704.16,687.68,704.52,682.01
703.76,725.5,726.72,700.14
730.03,744.59,745.24,722.6001
749.38,786.28,791.43,736.26
780.91,800.5,810.35,780.6
770.77,771.26,777.59,761.38
761.35,748.96,765.105,744.2
748.3,738.19,751.16,730.6
717.58,735.89,735.89,713.45
733.79,735.21,739.46,726.97
733.62,743.84,752.46,732.501
745.46,742,748.56,740.5
726.67,720.17,737.67,711.11
718.56,705.9,726.95,687.78
719.08,720.15,725.35,709.85
710.49,709.99,724.158,701.51
731.39,724.44,739.89,705
719.57,749.34,753,716.78
745.34,740.75,748.34,736.43
733.07,731.95,735.08,719.56
730.91,747.8,750.12,728.9201
741,746.49,755.31,735.28
759.33,750.37,765.73,748
761.53,764.1,769.2,755.65
759.44,762.2,762.2,747.54
778.01,787.82,788.33,777.32
790.3,793.96,796.455,787.2
793.96,786.99,798.69,786.202
782.24,770,782.815,767.73
765.84,768.52,769.2,764.39
768.51,770.69,771.9,757.65
767.13,764.27,770.34,761.2
760.8,763.05,766.35,754.15
756.85,767.23,774.14,756.59
769.83,781.16,781.59,769.3
776.59,766.57,781.5,757.045
760.09,767.79,774.75,758
762.54,751.26,764.15,736.26
750.42,749,757.44,748.65
760.04,763.59,766.0655,755
762.55,771.1,776.0926,752.0066
775.14,764.5,778.65,762.52
772.99,780.06,781,766.72
779.21,769.71,782.42,765.51
768.2,780.56,784.48,762.45
777.85,785.25,793.0475,776.43
783.79,766.94,785,765.95
762.85,771.87,775.03,761.12
771.97,769.16,774,767.0001
769.26,771.69,773,766.53
769.63,772.96,775.99,758.11
776.7,777.47,782.9,773.51
777,769.3,779.318,764.1
759.94,759.78,763.23,757.23
760.01,749.57,761.1,747.39
745.98,752.47,754.95,744.05
750.42,740.21,751.71,734.33
740.07,754.04,755.33,739.47
756.53,760.18,765.799,755.86
765.25,762.38,769.08,759.75
758.26,753.48,760.6,748.41
754.77,758.52,763.3,749.11
761.6,759.39,763.022,755.03
760.67,758.81,766.35,757.47
755.31,749.9,759.9,749.2
748.82,745.43,751.698,741.16
747.74,737.88,748.18,731.45
737.39,745.56,746.31,736.53
744.85,736.63,746.79,735.16
736.92,733,737.37,727.27
732.82,726.57,735.9642,724.135
731.12,720.02,734.95,720.02
719.33,750.06,752.5,717.94
681.14,675.44,688.0499,671.7
671.8,683.21,684.9,670.7
680,697.89,698,673.68
699.95,694,700.2397,692.21
695.32,695.4,696.22,689.1
693.02,685.25,694.16,684.39
680.41,683.73,690.04,678.9
683.17,674.26,688.46,673.108
676.43,669.19,677.98,667.24
671.24,667.49,674.085,662.36
667,669.45,671.89,654.49
670,677.4,678.74,658.11
671.64,669.35,678.8,663.0823
671.68,661.6,673.0275,655.87
656.99,638.01,658.2555,633.5
642,637.94,643.84,631.115
638.37,631.83,639.31,629.15
622.61,625.5,634.68,618.03
624.25,639.05,642.85,617.84
640.15,658.58,658.58,639.655
654.91,648.97,656.7699,642.165
653.29,652.9,660.28,650.7301
653.2,657.47,658.82,645.03
666.98,665.51,669,658
660.92,665.06,669.84,660.03
671.67,667.49,681.99,665
665.52,665.55,668.0699,662.2
665.07,656.71,668.85,653.34
652.47,655.63,655.92,649.501
655.3,650.21,655.31,647.41
651.08,643.9,654.9,641.7
643.41,651.88,657.36,640.9
643.88,641,645.04,632.9
628.96,629.7,634.5,626.5
637.05,647.93,651.25,633.8073
644.91,638,645.057,630.64
629.56,633.81,644.44,625.06
647.82,654.34,664.41,646.35
659.69,665.76,667,653.75
667.96,671.99,673.9799,651.1
659.74,643.1,662.48,630.37
612.47,646.468,647,611.67
618.11,600.6,644.33,593.09
644.03,671.04,672.89,643.104
679.48,689.1,696.16,675.2801
694.04,690.11,700.2,686.8
688.73,691.07,695.7568,685.32
694.11,688.04,694.74,683.06
689.37,684.04,692.26,682.9
686.51,689.2,694.03,682.18
691.47,694.49,696,680.51
690.3,699.58,704,684.32
663.14,667.09,671.62,660.23
664.39,667.78,668.795,658.87
670.15,673.99,674.75,660.73
673.29,665.75,679.91,665.5827
661.28,664.34,668,660.51
664.72,657.66,666.67,657.66
657.5,664.7,664.9999,657.2
664.56,657.44,668.05,651.69
661.43,662.26,663.33,652.84
659.66,661.76,664.1,653.41
658.27,651.57,667.07,651.55
654.77,676.77,677.79,653.18
674.73,691.85,696.07,671.59
695.1,694.02,713.33,691.62
695.35,684.88,705.6,684.15
692.84,688.98,697.8,681.77
699.62,680,703,678
601.78,589.5,604.5,587.92
583.96,583.74,588.69,580.21
584.18,574.5,589.7087,574.17
571.73,559.51,572.85,558.7
556.11,553.71,559.29,552
544.65,548.65,548.88,544.62
541.7,545.6,548.28,541.2
550.03,547.43,551,539.85
545.62,542.25,548.58,542.095
547.34,544.74,548,543.57
543.3,543.66,545.81,539.76
540.04,545.09,545.9,539.54
541.25,546.75,550.9,540.24
553.06,559.71,560,551.85
557.95,560.3,563.14,557.455
558.57,562.48,562.64,556.81
563.39,559.79,564.9,557.15
559.68,559.41,565.61,558.91
557.52,556.52,557.91,552.258
556.18,548,557.25,548
546.6,545.42,548.36,541.81
544.87,544.48,546.69,541.5724
543,542.73,544.05,539.21
547.47,547.15,548.85,545.63
550.04,554.49,554.83,549.17
552.6,545.7,554.78,545.11
542.16,543.42,544.84,538.8506
543.48,549.61,549.87,542.95
549.53,552,553.33,547.384
551.69,552.18,555.96,549.12
555.29,555.1,557.99,552.15
553.95,547.43,558.79,546.55
549.21,548.73,550.57,543.58
545.32,553.2,553.94,545.04
554.18,553.79,555.76,550.8
554.25,548.68,555.29,546.5813
547.19,552.58,553.3305,542.97
554.52,554.46,558.24,553.62
556.81,550.2,557.61,549.301
552.51,550.92,556.065,545.1
549.28,548,553.4,547.12
546.67,543.82,548.34,542.25
546.49,550.39,550.6,542.5
549.2,543.97,549.69,542.5
539.49,540.47,543.84,538.98
538.73,542.81,542.961,535
545.78,548.49,553.3699,545.6
548.95,548.87,552.8,548.03
542.04,535.9,545.2,533.45
535.08,542.64,543.93,532.235
543.045,550.16,552.61,542.37
552.84,550.99,556.69,547.39
551.16,550.51,551.22,543.85
548.77,558.56,561.11,546.72
561.39,560.51,565.84,559
564.37,564.32,567.83,560.96
566.12,572.77,575.52,562.3
573.66,580.05,584.7,568.35
557.46,550.41,561.17,550.08
549.18,543.06,551,541.32
542.925,546.31,547.7745,542.21
544.53,533.75,545.8,533.35
532.74,537.31,539.8,529
543.52,538.35,545.229,538.1
541.04,537.96,543.19,532.37
539.78,546.57,546.57,535.74
548.64,547.05,553.27,546.3
548.54,549.57,549.85,544.98
548.02,549.21,549.37,541.951
548.84,546,551.5,546
544.86,544.99,550.16,543.585
543.95,538.84,545.54,535.7
541.31,547.41,548,540.44
549.49,554.83,558.5,546.03
554.7,557.94,562.45,554.67
561.135,560.25,562.16,556.79
557.55,561.83,564.066,556.93
563.64,564.65,567.19,558.31
567,577.57,580.07,567
577.54,568.54,581.88,568.09
565.37,566,569.6399,563.06
564.95,566.71,567.1,564.48
563.67,564.52,566.96,562.12
566.16,557.73,566.51,553.5
557.61,558.29,560.64,554.41
561.64,556.93,563.75,551.32
553,559.23,564.36,550.33
561.17,558.48,561.84,555.53
555.69,559.8,564.18,555.41
559.85,568.475,569.762,559.82
574.1,570.92,575.45,569.05
572.9,582,582.78,572.06
581.435,579.62,583.2,578.23
578.33,576.97,581.63,572.52
578.795,576.35,580.85,570.5
575.02,567,575.99,563.15
562.63,558.15,569.42,557.03
559.29,545.74,560.1299,545.09
547.33,538.44,549.57,538.01
538.65,531.55,539.4,531
535,539,539.3,532
541.8,547.58,547.58,538.1
546.45,542.47,546.86,540.75
542.65,543.82,547.55,539.55
545.01,551.16,553,543.26
551.16,547.51,552.54,546.6
546.01,539.66,548.34,537
538,539.73,541.95,536
540.16,532.15,541,529.1725
529.28,531.06,533.88,527.55
533.875,531.01,540.215,528.65
529.83,527.93,530.69,525.64
526.1,533.14,536.746,525.03
533.3,529.94,537.45,526.81
532.2,534.32,536.5,521.72
537.55,519,543.1,518.18
513.23,512.9,515.19,503.48
512.43,525,525.69,512.35
521.19,531.4,532.78,520.8612
536.72,541.5,541.5,532.07
541.95,538.03,545.41,535.7508
537.3,523,538.84,521.91
520.39,510.84,521.851,509.59
509.94,512.77,515.61,509.37
510.455,503.15,510.85,503.09
504.01,508.89,509.75,502.01
505.93,500.42,508.26,498.16
501.8,502.57,508.6,497.26
497.06,499.24,500.28,490.91
500.72,508.18,508.6,498.65
506.91,501.51,507.5,495.02
505.15,510.95,511.49,503.65
506.64,520.5,521.21,505.55
519.46,527.15,527.9899,517.75
529.55,532.6,535.8,527.88
530.66,537.74,538.4,530.2
535.28,534.96,537.84,533.61
537.31,540.5,543.93,537.16
541.52,536.93,543.25,535.49
536.93,538.82,540.29,535.1
538.77,534.51,542.3,533.72
532.3,520.61,532.97,520.59
520.04,516.99,520.81,508.86
514.62,515.99,516.25,506.56
506.45,499.86,509.07,499.11
498.16,513.6,515.58,497.19
515.84,523.76,525.37,515.397
521.51,527.44,532.24,521.46
532.11,530.01,537.04,529.16
528.04,535.9,539.36,527.49
536.11,525.875,536.65,523.41
530.73,529.22,533.815,527
528.08,536.7,538.2,527.26
542.58,537.64,542.69,534.89
536.97,537.5,541.405,535.21
538.59,539.45,541.85,534.657
539.65,545.09,548.79,538.62
549.08,547,549.6,544.4801
547.73,549.23,549.88,545.23
549.23,547.21,552.5,546.91
547.48,546.57,551.19,544.15
545.89,551.04,551.04,545
543.76,542.09,545.38,541.5
547.2,544.75,548.22,539.19
544.51,547.93,552.79,543.8
546.64,555.19,555.19,544.44
555.19,558,558,552.51
556.44,560.81,560.8199,554.09
558.25,561.15,561.25,555.5
561.29,558.52,562.5,556.2419
558.23,552.4,560.63,551.62
551.82,555.6,555.6,549.35
551.69,555.5,556.799,550.58
555.95,566.79,566.9,554.15
564.19,561.16,564.79,558.3
563.77,563.53,567.15,561.63
567.87,568.3,568.73,564.81
560.27,558.25,562.5,552.13
558.45,560.85,564.97,555.98
558.94,551.71,559.2,550.43
549.88,547.76,554,547.2
548.9,554.98,555,545.16
553.65,548.28,557.4,545.5
542.69,541.05,550.76,540.23
538.03,537.27,538.77,530.2
532.38,520.45,533.16,519.14
522.97,540.45,543.45,518.41
536.92,527,540.99,524.95
540.73,542.08,543.915,528.422
548.69,550.14,558.63,544.5
544.75,555.13,560.875,544.43
555.19,567.47,575.23,555.01
570.81,581.61,582.53,569.03
583.74,574.79,584.69,567.64
574.1,584.9,585.85,574.1
587.78,589.95,592.4,585.4
586.25,584.1,588.29,583.5
580.88,578,583.24,574.05
579.63,586.8,588.72,578.02
588.41,587.49,591,584.5
587.81,581.83,589.31,581.57
587.9,585.93,589.5739,585
585.25,596.99,598.07,584.74
598.42,591.57,600.11,590.3
591.18,595,596.65,590.24
597.27,602.5,603.8,593.12
605.4,599.49,605.4,597.76
597.27,595.05,597.56,593.02
593.29,589.51,596.07,587.12
588.78,580.95,590.15,580.95
581.64,582.24,583.92,577.01
584.9,590.39,591.48,583.28
591.11,590,591.945,586.04
593.42,591.74,593.72,587.14
591.97,600.27,600.6,590.48
601.63,599.14,603.52,598.0231
597.78,595.13,598.5,593.55
593.14,592.13,598,590.6
589.52,591.73,594.49,586.5
588.63,582.95,589.3,582.4
582.36,582.35,582.8999,578.24
580.32,580.02,584.71,577.88
583,587.81,589.37,580.9
588.12,592,592.05,587.45
590.57,594.77,595.58,589.26
592.54,593.27,594.99,589.8
592.42,594.9,595.25,591.101
595.41,596.95,596.99,593.001
597.11,595.59,597.81,594.44
592.7,587.1,595.05,586.55
583.71,587.5,589.47,580.76
584.65,586.69,587.8,580.92
584.56,576.45,586.125,575.2
572.12,575,575.9,569.91
577.25,579,579.69,575.298
577.94,572.02,579.5639,569.02
571.81,576.05,578.31,569.43
574.49,569.5,578.644,567.45
573.14,579.38,580.2,570.31
582.27,576.51,583.82,572.26
573.6,578.555,583.43,570.3
579.55,588.96,591.9899,577.68
595.44,595.81,598.45,592.7
593.95,597.7,598.49,592.17
599.02,597.75,601.098,592.59
598.08,599.25,601,595.75
603.01,605.53,608.91,601
605.19,602.05,607.05,601.35
603.57,599.7,608.89,599.2576
598.44,601.35,604.16,594.45
605.11,603.01,606.7,590.92
580.82,588.97,589.5,576.85
590.62,596.89,597,590.25
593.06,595.15,595.2999,585.31
594.26,590.6,594.86,586.693
586.65,581,588.23,580.575
580.04,573,585.25,572.1001
583.36,578.95,584.1,577
578.4,586.365,587.97,574
590.76,593.51,595.645,587.94
593.08,591.7,594.25,589
590.78,592.26,594.15,589.11
591.49,587.65,593.66,586.29
584.67,586.76,587.71,583.29
585.69,585.45,587.88,582.62
584.77,589.3,589.6,579.6
585.93,573.55,587.3,573.26
572.54,574.22,582.25,569.16
574.29,564.35,574.44,563.5
566.52,566.45,566.77,559.37
564.99,561.15,565,556.6679
560.66,552.8,561.4,551.58
550.615,552.36,553.74,547.47
552.3,557.25,557.99,550
560.35,560.08,560.65,553.72
559.5,567,567,557.15
567.5,565.92,568.97,563.68
568.3,568.78,572,566.13
570.73,566.75,572,565.22
566.03,568.16,568.7999,559.58
564.93,557.11,565,555.05
553.76,551.52,558.58,548.56
554.51,560.9,562.4,552.5275
564.34,569.75,570.41,556.7
571.65,571.64,572.58,565.79
570.56,573.39,573.48,568.4525
570.45,574.57,577.66,569.952
574.87,567.78,574.87,564.15
563.8,558.13,565,554.17
555.45,552.2,557.96,551
549.7,542.9,549.75,542.11
540.39,540,546.35,536.57
538.83,528.88,539.35,525.66
528.3,529.6,530.84,523.57
529.12,533.14,533.9999,525.31
534.41,541.82,541.82,533.11
541.54,539.58,543.99,537.9
538.43,531.84,538.75,527.51
526.62,518.65,527.35,514.28
520.17,515.72,527.35,514.46
518,523.25,524.43,511.09
522.57,533.41,534.548,522.2601
535.33,530.24,535.72,527.58
533.87,541.44,542.4,533.27
538.53,534.25,539.91,532.86
534.88,535.12,536.34,529.09
536.33,523.89,537.76,523
522.98,525.8,525.9,511
523.1,532.26,533.86,522.5
534.44,541.69,542.5,531
537.51,543.67,544.8,528.1277
545.5,536,547.995,536
539.37,544,544,534
543.34,556.32,557,539.4
563.9,557.7,564,553.1
548.7,551,552.89,530.64
545.2,543.66,553.02,540.52
537.76,537.94,547.59,533.4
546.69,568,568.21,545.5
567.04,565.84,567.8,555.38
557.51,545.05,559.88,544.7
540.63,544.79,549.85,530.53
545.25,578.55,579.7173,544.494
571.5,573.39,588.3,566.01
573.39,576.825,578.2899,567.7829
573.2839,565.8987,574.6023,564.752
562.989,571.0158,573.3395,562.1505
565.8381,565.2571,572.4251,564.6358
562.8729,571.2431,571.7937,556.7202
571.8089,586.9834,591.8126,571.5715
585.3215,588.999,590.9387,579.4012
584.9224,598.1875,598.5462,578.8708
597.6066,609.3613,611.0384,597.3086
604.7393,606.1486,611.0283,603.83
605.795,612.1346,612.2306,603.3501
611.8618,603.4815,611.9982,602.6682
602.1832,595.6921,604.6938,595.1163
592.4339,597.0762,601.5619,592.2975
600.6476,610.1898,611.4779,598.4755
609.8614,604.3554,610.1393,598.1875
606.1688,613.1297,613.4075,604.4766
612.0184,614.0996,615.0821,608.24
613.645,619.7118,619.8054,611.9517
616.0798,617.4285,619.3809,615.5696
615.3978,613.7763,617.8326,611.9356
613.7056,613.7511,614.2562,610.9728
607.5327,609.5836,610.1342,602.2034
614.0794,616.4485,618.3933,609.3159
615.8777,615.4635,618.4161,614.7669
616.3627,618.2974,620.7625,613.1247
616.2768,614.2259,618.5499,611.4392
612.4932,608.8815,616.3576,608.7501
608.0884,610.1191,611.1597,607.606
608.25,607.76,609.6518,606.285
607.3559,608.8511,610.8313,604.912
611.6699,606.8861,612.6751,606.1739
607.5883,603.9563,608.3915,602.5368
606.1234,596.4498,606.1234,595.8992
599.4504,600.6173,601.1224,596.7681
601.2134,596.1569,602.0651,592.1359
592.4996,591.9288,597.2833,590.5245
594.7778,589.8223,595.0102,586.2515
585.9479,581.4874,586.0489,579.679
577.4816,577.5726,581.3056,569.8136
574.9357,574.8498,583.4424,574.3548
572.5464,595.6669,596.9408,571.8266
596.561,591.7015,599.3746,581.4874
573.5385,578.3909,582.1744,569.4246
559.155,565.3178,566.6463,555.3664
567.2828,560.8725,568.6664,560.6805
556.2807,568.8437,569.0457,546.7032
567.697,581.4268,582.7074,567.2777
586.0186,585.9681,587.2259,583.1241
588.5039,589.3071,589.9537,585.3922
587.8371,586.4379,587.9887,581.5733
581.1844,584.3769,586.2863,577.9868
584.0586,580.462,584.9219,579.9063
580.2195,582.427,583.4424,577.7797
580.6135,574.8296,581.4218,569.8489
567.2676,569.0306,579.3557,564.3328
570.9047,575.4005,575.4005,566.8989
570.935,577.6029,577.9969,568.5709
576.4865,578.8961,579.5628,572.4757
575.2881,568.288,575.7086,566.3483
564.4085,562.2313,565.1864,558.9125
558.1851,563.2366,564.2115,558.1498
562.2869,563.4689,564.6257,559.8319
566.1209,561.8424,566.2674,558.8216
560.4381,565.934,566.0149,560.2158
564.9541,565.7623,565.9037,562.196
564.4792,562.7365,565.2571,560.0491
561.6403,563.2214,563.3578,559.7511
563.2871,559.6197,563.6406,558.2458
555.9726,549.7492,556.2504,549.5977
548.6985,545.9444,551.6132,545.0918
547.9559,541.4396,548.057,534.9687
540.4343,541.9296,545.9404,539.6867
542.0104,537.4742,542.8742,536.4689
535.8527,543.2328,543.6824,534.3852
540.4848,545.3393,547.0416,539.9999
544.1875,549.2946,551.2747,543.1166
547.9105,543.6117,551.7748,543.3591
544.6169,541.0051,546.7234,539.5049
540.4394,540.399,540.505,535.494
534.1099,534.0392,535.2818,530.9528
534.5342,531.0942,537.4641,530.4021
532.0489,530.882,537.1913,529.9071
532.6652,537.2267,538.6613,530.7861
535.2465,536.5447,538.7977,535.1758
537.0246,536.479,539.4948,535.4536
534.6504,529.6949,536.2113,526.8333
528.3462,523.9161,532.0136,522.8363
521.254,522.0268,523.416,519.9065
522.3552,518.7838,524.497,518.2787
516.4147,520.274,521.9965,515.4297
517.8766,521.1681,522.6987,516.7885
521.0822,523.2038,529.7657,519.9165
522.0976,522.7593,524.3404,520.4563
522.9412,522.2794,525.2244,520.476
